Channel              :,CH1
Frequency            :,  ?
Period               :,  ?
PK-PK                :,336.0mV
Average              :,87.97mV
Vertical pos         :,1.000000mV
Probe attenuation    :,1X
Voltage per ADC value:,0.015625mV
Time interval        :,0.10000uS

index,CH1_Voltage(mV)
1,4.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,4.000000
8,4.000000
9,16.000000
10,4.000000
11,4.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,4.000000
20,4.000000
21,0.000000
22,0.000000
23,4.000000
24,0.000000
25,0.000000
26,0.000000
27,4.000000
28,4.000000
29,4.000000
30,0.000000
31,0.000000
32,4.000000
33,0.000000
34,0.000000
35,4.000000
36,4.000000
37,0.000000
38,4.000000
39,0.000000
40,4.000000
41,0.000000
42,0.000000
43,4.000000
44,0.000000
45,4.000000
46,4.000000
47,0.000000
48,4.000000
49,0.000000
50,0.000000
51,0.000000
52,4.000000
53,0.000000
54,4.000000
55,0.000000
56,0.000000
57,4.000000
58,-4.000000
59,-4.000000
60,0.000000
61,4.000000
62,4.000000
63,0.000000
64,0.000000
65,0.000000
66,0.000000
67,4.000000
68,0.000000
69,0.000000
70,0.000000
71,0.000000
72,4.000000
73,0.000000
74,4.000000
75,16.000000
76,-12.000000
77,0.000000
78,4.000000
79,4.000000
80,0.000000
81,-4.000000
82,0.000000
83,4.000000
84,0.000000
85,0.000000
86,0.000000
87,0.000000
88,4.000000
89,4.000000
90,4.000000
91,0.000000
92,0.000000
93,0.000000
94,4.000000
95,0.000000
96,0.000000
97,0.000000
98,0.000000
99,0.000000
100,4.000000
101,0.000000
102,4.000000
103,4.000000
104,0.000000
105,0.000000
106,0.000000
107,4.000000
108,4.000000
109,4.000000
110,4.000000
111,0.000000
112,4.000000
113,0.000000
114,4.000000
115,0.000000
116,0.000000
117,4.000000
118,0.000000
119,4.000000
120,0.000000
121,4.000000
122,0.000000
123,4.000000
124,0.000000
125,0.000000
126,0.000000
127,4.000000
128,0.000000
129,4.000000
130,0.000000
131,0.000000
132,4.000000
133,0.000000
134,0.000000
135,4.000000
136,4.000000
137,0.000000
138,0.000000
139,4.000000
140,4.000000
141,0.000000
142,0.000000
143,4.000000
144,0.000000
145,4.000000
146,0.000000
147,0.000000
148,4.000000
149,0.000000
150,0.000000
151,0.000000
152,4.000000
153,0.000000
154,4.000000
155,4.000000
156,0.000000
157,0.000000
158,0.000000
159,0.000000
160,0.000000
161,0.000000
162,4.000000
163,4.000000
164,0.000000
165,0.000000
166,0.000000
167,4.000000
168,0.000000
169,0.000000
170,0.000000
171,0.000000
172,0.000000
173,0.000000
174,4.000000
175,0.000000
176,4.000000
177,-4.000000
178,4.000000
179,-4.000000
180,4.000000
181,0.000000
182,0.000000
183,4.000000
184,4.000000
185,0.000000
186,0.000000
187,4.000000
188,0.000000
189,4.000000
190,0.000000
191,4.000000
192,0.000000
193,0.000000
194,0.000000
195,0.000000
196,4.000000
197,0.000000
198,0.000000
199,0.000000
200,0.000000
201,0.000000
202,0.000000
203,4.000000
204,0.000000
205,0.000000
206,0.000000
207,0.000000
208,0.000000
209,4.000000
210,4.000000
211,4.000000
212,0.000000
213,0.000000
214,0.000000
215,0.000000
216,4.000000
217,4.000000
218,0.000000
219,4.000000
220,0.000000
221,0.000000
222,4.000000
223,0.000000
224,0.000000
225,0.000000
226,0.000000
227,4.000000
228,4.000000
229,4.000000
230,4.000000
231,0.000000
232,4.000000
233,0.000000
234,0.000000
235,0.000000
236,0.000000
237,0.000000
238,0.000000
239,4.000000
240,0.000000
241,-4.000000
242,0.000000
243,4.000000
244,0.000000
245,4.000000
246,4.000000
247,0.000000
248,0.000000
249,0.000000
250,0.000000
251,0.000000
252,4.000000
253,0.000000
254,0.000000
255,0.000000
256,4.000000
257,0.000000
258,0.000000
259,0.000000
260,0.000000
261,0.000000
262,0.000000
263,4.000000
264,0.000000
265,4.000000
266,0.000000
267,4.000000
268,0.000000
269,0.000000
270,0.000000
271,0.000000
272,0.000000
273,0.000000
274,0.000000
275,0.000000
276,0.000000
277,0.000000
278,0.000000
279,0.000000
280,4.000000
281,0.000000
282,4.000000
283,0.000000
284,0.000000
285,0.000000
286,0.000000
287,4.000000
288,4.000000
289,0.000000
290,0.000000
291,4.000000
292,4.000000
293,0.000000
294,4.000000
295,0.000000
296,4.000000
297,-4.000000
298,4.000000
299,0.000000
300,4.000000
301,0.000000
302,0.000000
303,4.000000
304,0.000000
305,0.000000
306,0.000000
307,0.000000
308,0.000000
309,0.000000
310,4.000000
311,4.000000
312,0.000000
313,0.000000
314,0.000000
315,0.000000
316,4.000000
317,0.000000
318,0.000000
319,4.000000
320,4.000000
321,4.000000
322,4.000000
323,4.000000
324,0.000000
325,0.000000
326,0.000000
327,4.000000
328,0.000000
329,8.000000
330,0.000000
331,0.000000
332,0.000000
333,0.000000
334,4.000000
335,0.000000
336,0.000000
337,4.000000
338,0.000000
339,4.000000
340,0.000000
341,0.000000
342,0.000000
343,0.000000
344,4.000000
345,4.000000
346,0.000000
347,16.000000
348,0.000000
349,-4.000000
350,4.000000
351,0.000000
352,8.000000
353,0.000000
354,0.000000
355,4.000000
356,0.000000
357,0.000000
358,4.000000
359,0.000000
360,4.000000
361,0.000000
362,4.000000
363,0.000000
364,0.000000
365,4.000000
366,4.000000
367,4.000000
368,4.000000
369,0.000000
370,0.000000
371,0.000000
372,4.000000
373,4.000000
374,4.000000
375,4.000000
376,0.000000
377,0.000000
378,0.000000
379,0.000000
380,4.000000
381,4.000000
382,0.000000
383,0.000000
384,4.000000
385,0.000000
386,0.000000
387,4.000000
388,0.000000
389,4.000000
390,0.000000
391,0.000000
392,4.000000
393,0.000000
394,0.000000
395,0.000000
396,4.000000
397,0.000000
398,0.000000
399,4.000000
400,0.000000
401,4.000000
402,0.000000
403,4.000000
404,0.000000
405,0.000000
406,0.000000
407,4.000000
408,4.000000
409,4.000000
410,4.000000
411,0.000000
412,4.000000
413,0.000000
414,4.000000
415,0.000000
416,4.000000
417,0.000000
418,8.000000
419,0.000000
420,4.000000
421,0.000000
422,4.000000
423,4.000000
424,0.000000
425,4.000000
426,-4.000000
427,4.000000
428,4.000000
429,4.000000
430,0.000000
431,0.000000
432,4.000000
433,0.000000
434,4.000000
435,4.000000
436,4.000000
437,0.000000
438,4.000000
439,0.000000
440,4.000000
441,0.000000
442,0.000000
443,4.000000
444,4.000000
445,4.000000
446,0.000000
447,0.000000
448,4.000000
449,0.000000
450,0.000000
451,4.000000
452,4.000000
453,4.000000
454,0.000000
455,4.000000
456,0.000000
457,0.000000
458,0.000000
459,0.000000
460,0.000000
461,0.000000
462,0.000000
463,0.000000
464,4.000000
465,4.000000
466,4.000000
467,4.000000
468,0.000000
469,-4.000000
470,0.000000
471,4.000000
472,4.000000
473,4.000000
474,4.000000
475,4.000000
476,0.000000
477,0.000000
478,0.000000
479,0.000000
480,4.000000
481,0.000000
482,4.000000
483,0.000000
484,4.000000
485,0.000000
486,4.000000
487,4.000000
488,4.000000
489,0.000000
490,0.000000
491,0.000000
492,4.000000
493,0.000000
494,0.000000
495,0.000000
496,0.000000
497,0.000000
498,0.000000
499,4.000000
500,4.000000
501,0.000000
502,-4.000000
503,4.000000
504,0.000000
505,0.000000
506,4.000000
507,4.000000
508,4.000000
509,0.000000
510,0.000000
511,0.000000
512,4.000000
513,0.000000
514,0.000000
515,4.000000
516,4.000000
517,0.000000
518,0.000000
519,0.000000
520,4.000000
521,0.000000
522,0.000000
523,4.000000
524,0.000000
525,4.000000
526,0.000000
527,0.000000
528,4.000000
529,0.000000
530,0.000000
531,0.000000
532,0.000000
533,0.000000
534,0.000000
535,4.000000
536,0.000000
537,0.000000
538,0.000000
539,0.000000
540,4.000000
541,0.000000
542,0.000000
543,4.000000
544,0.000000
545,4.000000
546,0.000000
547,4.000000
548,0.000000
549,0.000000
550,0.000000
551,4.000000
552,4.000000
553,4.000000
554,4.000000
555,4.000000
556,4.000000
557,0.000000
558,0.000000
559,0.000000
560,0.000000
561,4.000000
562,0.000000
563,4.000000
564,4.000000
565,0.000000
566,4.000000
567,0.000000
568,0.000000
569,0.000000
570,0.000000
571,4.000000
572,4.000000
573,4.000000
574,0.000000
575,4.000000
576,0.000000
577,0.000000
578,4.000000
579,0.000000
580,0.000000
581,4.000000
582,0.000000
583,4.000000
584,0.000000
585,0.000000
586,4.000000
587,0.000000
588,4.000000
589,4.000000
590,0.000000
591,0.000000
592,4.000000
593,0.000000
594,0.000000
595,0.000000
596,0.000000
597,0.000000
598,0.000000
599,4.000000
600,8.000000
601,-8.000000
602,4.000000
603,0.000000
604,4.000000
605,-4.000000
606,0.000000
607,4.000000
608,0.000000
609,0.000000
610,0.000000
611,4.000000
612,0.000000
613,0.000000
614,4.000000
615,0.000000
616,0.000000
617,4.000000
618,8.000000
619,-4.000000
620,8.000000
621,0.000000
622,4.000000
623,0.000000
624,-4.000000
625,4.000000
626,4.000000
627,0.000000
628,4.000000
629,0.000000
630,0.000000
631,4.000000
632,0.000000
633,0.000000
634,0.000000
635,4.000000
636,4.000000
637,4.000000
638,0.000000
639,0.000000
640,0.000000
641,0.000000
642,4.000000
643,4.000000
644,0.000000
645,4.000000
646,4.000000
647,0.000000
648,4.000000
