Channel              :,CH1
Frequency            :,  ?
Period               :,  ?
PK-PK                :,424.0mV
Average              :,155.8mV
Vertical pos         :,1.000000mV
Probe attenuation    :,1X
Voltage per ADC value:,0.015625mV
Time interval        :,0.10000uS

index,CH1_Voltage(mV)
1,468.000000
2,468.000000
3,468.000000
4,468.000000
5,468.000000
6,464.000000
7,468.000000
8,468.000000
9,464.000000
10,468.000000
11,468.000000
12,464.000000
13,468.000000
14,464.000000
15,464.000000
16,468.000000
17,468.000000
18,468.000000
19,468.000000
20,468.000000
21,464.000000
22,468.000000
23,464.000000
24,464.000000
25,464.000000
26,468.000000
27,464.000000
28,468.000000
29,468.000000
30,464.000000
31,464.000000
32,468.000000
33,468.000000
34,468.000000
35,468.000000
36,464.000000
37,468.000000
38,464.000000
39,464.000000
40,464.000000
41,464.000000
42,464.000000
43,468.000000
44,464.000000
45,464.000000
46,468.000000
47,464.000000
48,468.000000
49,464.000000
50,468.000000
51,468.000000
52,464.000000
53,468.000000
54,468.000000
55,468.000000
56,468.000000
57,468.000000
58,464.000000
59,464.000000
60,464.000000
61,464.000000
62,468.000000
63,464.000000
64,464.000000
65,460.000000
66,464.000000
67,464.000000
68,464.000000
69,464.000000
70,464.000000
71,464.000000
72,464.000000
73,464.000000
74,464.000000
75,460.000000
76,464.000000
77,464.000000
78,464.000000
79,464.000000
80,464.000000
81,464.000000
82,464.000000
83,464.000000
84,464.000000
85,460.000000
86,464.000000
87,464.000000
88,460.000000
89,464.000000
90,464.000000
91,464.000000
92,460.000000
93,464.000000
94,464.000000
95,460.000000
96,464.000000
97,464.000000
98,464.000000
99,460.000000
100,464.000000
101,460.000000
102,464.000000
103,464.000000
104,460.000000
105,464.000000
106,464.000000
107,464.000000
108,460.000000
109,460.000000
110,460.000000
111,464.000000
112,464.000000
113,460.000000
114,460.000000
115,460.000000
116,460.000000
117,464.000000
118,464.000000
119,460.000000
120,460.000000
121,464.000000
122,464.000000
123,460.000000
124,460.000000
125,464.000000
126,464.000000
127,460.000000
128,464.000000
129,464.000000
130,460.000000
131,460.000000
132,460.000000
133,460.000000
134,464.000000
135,464.000000
136,464.000000
137,464.000000
138,464.000000
139,460.000000
140,460.000000
141,460.000000
142,460.000000
143,460.000000
144,460.000000
145,460.000000
146,464.000000
147,460.000000
148,464.000000
149,464.000000
150,460.000000
151,460.000000
152,456.000000
153,460.000000
154,464.000000
155,464.000000
156,460.000000
157,464.000000
158,460.000000
159,460.000000
160,460.000000
161,460.000000
162,460.000000
163,460.000000
164,460.000000
165,460.000000
166,460.000000
167,460.000000
168,468.000000
169,460.000000
170,464.000000
171,460.000000
172,460.000000
173,464.000000
174,464.000000
175,460.000000
176,460.000000
177,460.000000
178,456.000000
179,460.000000
180,460.000000
181,460.000000
182,460.000000
183,464.000000
184,464.000000
185,460.000000
186,460.000000
187,456.000000
188,456.000000
189,460.000000
190,460.000000
191,460.000000
192,460.000000
193,460.000000
194,460.000000
195,456.000000
196,460.000000
197,460.000000
198,460.000000
199,460.000000
200,456.000000
201,456.000000
202,460.000000
203,460.000000
204,456.000000
205,460.000000
206,456.000000
207,460.000000
208,456.000000
209,460.000000
210,460.000000
211,460.000000
212,456.000000
213,456.000000
214,460.000000
215,456.000000
216,464.000000
217,460.000000
218,460.000000
219,456.000000
220,456.000000
221,456.000000
222,460.000000
223,460.000000
224,456.000000
225,460.000000
226,460.000000
227,460.000000
228,460.000000
229,460.000000
230,460.000000
231,460.000000
232,456.000000
233,460.000000
234,456.000000
235,460.000000
236,456.000000
237,452.000000
238,464.000000
239,452.000000
240,460.000000
241,456.000000
242,460.000000
243,456.000000
244,452.000000
245,460.000000
246,460.000000
247,456.000000
248,460.000000
249,456.000000
250,460.000000
251,456.000000
252,460.000000
253,460.000000
254,456.000000
255,460.000000
256,460.000000
257,452.000000
258,468.000000
259,456.000000
260,456.000000
261,456.000000
262,456.000000
263,460.000000
264,456.000000
265,456.000000
266,460.000000
267,456.000000
268,456.000000
269,460.000000
270,456.000000
271,456.000000
272,456.000000
273,460.000000
274,460.000000
275,460.000000
276,456.000000
277,456.000000
278,460.000000
279,452.000000
280,456.000000
281,456.000000
282,456.000000
283,456.000000
284,456.000000
285,456.000000
286,456.000000
287,456.000000
288,452.000000
289,456.000000
290,456.000000
291,456.000000
292,452.000000
293,456.000000
294,456.000000
295,456.000000
296,456.000000
297,456.000000
298,456.000000
299,456.000000
300,452.000000
301,456.000000
302,452.000000
303,448.000000
304,456.000000
305,452.000000
306,456.000000
307,452.000000
308,452.000000
309,452.000000
310,456.000000
311,452.000000
312,456.000000
313,452.000000
314,452.000000
315,448.000000
316,456.000000
317,452.000000
318,456.000000
319,456.000000
320,452.000000
321,456.000000
322,456.000000
323,452.000000
324,456.000000
325,456.000000
326,456.000000
327,452.000000
328,456.000000
329,456.000000
330,452.000000
331,456.000000
332,452.000000
333,452.000000
334,452.000000
335,452.000000
336,452.000000
337,452.000000
338,452.000000
339,452.000000
340,452.000000
341,452.000000
342,448.000000
343,452.000000
344,452.000000
345,452.000000
346,452.000000
347,452.000000
348,452.000000
349,452.000000
350,452.000000
351,452.000000
352,452.000000
353,452.000000
354,452.000000
355,456.000000
356,452.000000
357,448.000000
358,452.000000
359,448.000000
360,452.000000
361,452.000000
362,452.000000
363,448.000000
364,452.000000
365,452.000000
366,452.000000
367,452.000000
368,452.000000
369,452.000000
370,452.000000
371,448.000000
372,448.000000
373,456.000000
374,452.000000
375,456.000000
376,452.000000
377,448.000000
378,452.000000
379,448.000000
380,452.000000
381,448.000000
382,452.000000
383,452.000000
384,456.000000
385,452.000000
386,452.000000
387,452.000000
388,452.000000
389,456.000000
390,452.000000
391,452.000000
392,452.000000
393,456.000000
394,452.000000
395,456.000000
396,452.000000
397,452.000000
398,452.000000
399,452.000000
400,452.000000
401,452.000000
402,452.000000
403,456.000000
404,452.000000
405,452.000000
406,452.000000
407,452.000000
408,452.000000
409,456.000000
410,456.000000
411,452.000000
412,452.000000
413,452.000000
414,448.000000
415,448.000000
416,452.000000
417,452.000000
418,452.000000
419,452.000000
420,452.000000
421,452.000000
422,452.000000
423,452.000000
424,452.000000
425,448.000000
426,448.000000
427,448.000000
428,452.000000
429,452.000000
430,452.000000
431,452.000000
432,452.000000
433,452.000000
434,448.000000
435,448.000000
436,456.000000
437,452.000000
438,456.000000
439,452.000000
440,452.000000
441,452.000000
442,452.000000
443,452.000000
444,452.000000
445,452.000000
446,452.000000
447,452.000000
448,448.000000
449,452.000000
450,452.000000
451,452.000000
452,452.000000
453,448.000000
454,448.000000
455,452.000000
456,448.000000
457,452.000000
458,448.000000
459,452.000000
460,448.000000
461,452.000000
462,448.000000
463,448.000000
464,452.000000
465,452.000000
466,452.000000
467,448.000000
468,452.000000
469,448.000000
470,448.000000
471,448.000000
472,448.000000
473,448.000000
474,452.000000
475,452.000000
476,448.000000
477,448.000000
478,448.000000
479,448.000000
480,448.000000
481,452.000000
482,452.000000
483,452.000000
484,452.000000
485,452.000000
486,452.000000
487,448.000000
488,444.000000
489,452.000000
490,448.000000
491,452.000000
492,448.000000
493,456.000000
494,452.000000
495,448.000000
496,448.000000
497,448.000000
498,448.000000
499,448.000000
500,448.000000
501,448.000000
502,448.000000
503,448.000000
504,448.000000
505,448.000000
506,448.000000
507,444.000000
508,452.000000
509,452.000000
510,448.000000
511,448.000000
512,448.000000
513,448.000000
514,448.000000
515,448.000000
516,444.000000
517,448.000000
518,448.000000
519,444.000000
520,444.000000
521,452.000000
522,448.000000
523,444.000000
524,448.000000
525,448.000000
526,448.000000
527,448.000000
528,448.000000
529,452.000000
530,448.000000
531,448.000000
532,448.000000
533,444.000000
534,448.000000
535,448.000000
536,448.000000
537,448.000000
538,448.000000
539,448.000000
540,436.000000
541,440.000000
542,452.000000
543,444.000000
544,444.000000
545,444.000000
546,448.000000
547,448.000000
548,444.000000
549,444.000000
550,448.000000
551,444.000000
552,444.000000
553,448.000000
554,448.000000
555,444.000000
556,444.000000
557,452.000000
558,448.000000
559,448.000000
560,444.000000
561,444.000000
562,448.000000
563,448.000000
564,448.000000
565,448.000000
566,448.000000
567,448.000000
568,448.000000
569,444.000000
570,448.000000
571,448.000000
572,444.000000
573,444.000000
574,444.000000
575,444.000000
576,444.000000
577,444.000000
578,444.000000
579,440.000000
580,444.000000
581,440.000000
582,448.000000
583,444.000000
584,444.000000
585,448.000000
586,448.000000
587,444.000000
588,444.000000
589,444.000000
590,444.000000
591,444.000000
592,444.000000
593,448.000000
594,444.000000
595,444.000000
596,440.000000
597,440.000000
598,444.000000
599,444.000000
600,444.000000
601,444.000000
602,448.000000
603,444.000000
604,440.000000
605,444.000000
606,440.000000
607,440.000000
608,444.000000
609,444.000000
610,444.000000
611,444.000000
612,444.000000
613,444.000000
614,444.000000
615,444.000000
616,440.000000
617,440.000000
618,440.000000
619,440.000000
620,440.000000
621,444.000000
622,444.000000
623,444.000000
624,444.000000
625,444.000000
626,440.000000
627,440.000000
628,440.000000
629,444.000000
630,440.000000
631,440.000000
632,444.000000
633,440.000000
634,444.000000
635,440.000000
636,444.000000
637,444.000000
638,444.000000
639,444.000000
640,444.000000
641,444.000000
642,444.000000
643,440.000000
644,440.000000
645,440.000000
646,436.000000
647,440.000000
648,440.000000
649,440.000000
650,440.000000
